url,category,name,description,iconsURL,images,downloads,models
https://pando.es/en/hoods/e-221/,ceiling-hoods,E-221 Enameled,Available with or without LED lighting in Stainless steel or epoxy white enamel,https://pando.es/wp-content/uploads/E221-iconos-23.jpg,"[""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E221-1-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E221-1-20-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E221-2-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E221-2-20-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E221-ESQ1-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E221-ESQ1-20-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E221-ESQ2-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-E221-ESQ2-20-495x400.jpg 495w""]","[{""name"":""Product information"",""url"":""https://pando.es/PDFCAT/E221-Ficha.pdf""},{""name"":""Installation Manual E-221"",""url"":""https://pando.es/docs/E221.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Campanas_INT.pdf""},{""name"":""Technical study of projects"",""url"":""https://pando.es/docs/Pando-ESTUDIO-TECNICO-ES_FR_EN_PT.pdf""},{""name"":""Archive 3Ds.(rar)"",""url"":""https://pando.es/3ds/E-221_3Ds.rar""}]","[{""ref."":""09991.A"",""refUrl"":""https://pando.es/docs/09991A.pdf"",""front. (cm)"":""120"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Interior/Intérieur V.1130 eco PLUS"",""ø tubo mm"":""150""},{""ref."":""09992.A"",""refUrl"":""https://pando.es/docs/09992A.pdf"",""front. (cm)"":""120"",""color / couleur"":""Esmaltado blanco / Émaillé blanc epoxi / Epoxy white enamel"",""motor"":""Interior/Intérieur V.1130 eco PLUS"",""ø tubo mm"":""150""}]"
https://pando.es/en/pfbi-combi-ref-010334-refrigerator-combi-for-overlay-decor-panel/,refrigerators-pando,PFBI COMBI Ref. 010334 – Built-in Refrigerator Combi for overlay decor panel Sliding Door,Built-in Refrigerator Combi for overlay decor panel,https://pando.es/wp-content/uploads/PFBI-FRIGO-COMBI-iconos.jpg,"[""https://pando.es/wp-content/uploads/Frigorifico-Pando-PFBI-COMBI-010334-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Frigorifico-Pando-PFBI-COMBI-010334.jpg 1053w"",""https://pando.es/wp-content/uploads/Frigo_010334_PFBI-COMBI-DETALLE-1.jpg 773w"",""https://pando.es/wp-content/uploads/Frigo_010334_PFBI-COMBI-DETALLE-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Frigo_010334_PFBI-COMBI-DETALLE-2.jpg 1200w"",""https://pando.es/wp-content/uploads/Frigo_010334_PFBI-COMBI-DETALLE-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Frigo_010334_PFBI-COMBI-DETALLE-3.jpg 1200w"",""https://pando.es/wp-content/uploads/Frigo_010334_PFBI-COMBI-DETALLE-4.jpg 950w"",""https://pando.es/wp-content/uploads/PFBI-COMBI_010335_Detall-1-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/PFBI-COMBI_010335_Detall-1.jpg 950w"",""https://pando.es/wp-content/uploads/PFBI-COMBI_010335_Detall-2.jpg 950w"",""https://pando.es/wp-content/uploads/PFBI-COMBI_010335_Detall-3.jpg 950w"",""https://pando.es/wp-content/uploads/PFBI-COMBI_010335_Detall-4.jpg 950w"",""https://pando.es/wp-content/uploads/PFBI-COMBI_010335_Detall-5.jpg 750w"",""https://pando.es/wp-content/uploads/PFBI-COMBI_010335_Detall-7.jpg 750w"",""https://pando.es/wp-content/uploads/PFBI-COMBI_010335_Detall-8.jpg 950w"",""https://pando.es/wp-content/uploads/PFBI-COMBI_010335_Detall-9.jpg 950w"",""https://pando.es/wp-content/uploads/PFBI-COMBI_010335_Detall-10.jpg 950w"",""https://pando.es/wp-content/uploads/PFBI-010335-COMBI-puertas.jpg 771w"",""https://pando.es/wp-content/uploads/PFBI-010335-COMBI-esq-2.jpg 771w"",""https://pando.es/wp-content/uploads/PFBI-COMBI-esq-.jpg 771w"",""https://pando.es/wp-content/uploads/acc-frigorifico-panelable-2.jpg 300w"",""https://pando.es/wp-content/uploads/acc-frigorifico-panelable-1.jpg 300w""]",[],[]
https://pando.es/en/phb-961-multifunction-oven-60-top-70l/,ovens,PHB-961 Multifunction Oven 60cm 70L,,https://pando.es/wp-content/uploads/GAMA-PREMIUM.jpg,"[""https://pando.es/wp-content/uploads/Pando-Horno-Multifuncion-PHB-961-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-Multifuncion-PHB-961-2.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHB-961-2-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHB-961-2.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHB-961-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHB-961-3.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHB-961-4-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHB-961-4.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHB-961-5-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Horno-PHB-961-5.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PHB-961-INT.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/PHB961.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/PHB961_FT.pdf""},{""name"":""Energy label"",""url"":""https://pando.es/docs/PHB961_EL.pdf""}]",[]
https://pando.es/en/placa-de-gas-60-ref-pga-4260/,induction-hobs,Gas hob 60. Ref. PGA 4260,,https://pando.es/wp-content/uploads/Pando-icono-faq-blanc.png,"[""https://pando.es/wp-content/uploads/Pando-PLACA-PGA-4260-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-PLACA-PGA-4260.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-PLACA-PGA-4260-TOTAL-BLACK-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-PLACA-PGA-4260-TOTAL-BLACK.jpg 950w"",""https://pando.es/wp-content/uploads/mandos-negros-placas-gas-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/mandos-negros-placas-gas.jpg 1009w"",""https://pando.es/wp-content/uploads/Pando-Placas-gas-PGA-4260-esq-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placas-gas-PGA-4260-esq.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PGA-4260.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/PGA4260.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/PGA4260_FT.pdf""},{""name"":""Innovation – TOTAL BLACK"",""url"":""https://pando.es/wp-content/uploads/Flyer_Placas-de-Gas_TOTAL-BLACK_web.pdf""},{""name"":""Archive 3Ds.(rar)"",""url"":""https://pando.es/3ds/PGA-4260_3Ds.rar""}]",[]
https://pando.es/en/induction-hob-60-ref-3100/,induction-hobs,Induction hob 60. 3 Cooking zones. Ref. PI 3100,,https://pando.es/wp-content/uploads/GAMA-PREMIUM.jpg,"[""https://pando.es/wp-content/uploads/Pando-PLACA-PI-3100-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-PLACA-PI-3100.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3100-2-esq-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3100-2-esq.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3100-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3100-3.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PI3100-INT.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/PI3100.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/PI3100_FT.pdf""}]",[]
https://pando.es/en/induction-hob-38-ref-pidom/,induction-hobs,Induction hob 38. Ref. PI DOM,,https://pando.es/wp-content/uploads/GAMA-PREMIUM.jpg,"[""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PIDOM-1-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PIDOM-1.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-induccion-gas-domino-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-induccion-gas-domino.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PIDOM-esq-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PIDOM-esq-3.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PIDOM-3-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PIDOM-3.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PIDOM-INT.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/PIDOM.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/PIDOM_FT.pdf""}]",[]
https://pando.es/en/pfbi-xl-combi-ref-010522-built-in-refrigerator-combi/,refrigerators-pando,PFBI XL COMBI Ref. 010522 – built-in-refrigerator COMBI,Built-in refrigerator COMBI for overlay decor panel 194 x 69,https://pando.es/wp-content/uploads/PFBI-L-COMBI-iconos.jpg,"[""https://pando.es/wp-content/uploads/PFBI-XL-COMBI-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI.jpg 1039w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI_010522_Detall-1.jpg 750w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI_010522_Detall-2.jpg 750w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI_010522_Detall-3.jpg 750w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI_010522_Detall-4.jpg 750w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI_010522_Detall-5.jpg 750w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI_010522_Detall-6.jpg 667w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI_010522_Detall-7.jpg 771w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI_010522_Detall-8.jpg 667w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI-esq-1.jpg 771w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI-esq-3.jpg 771w"",""https://pando.es/wp-content/uploads/PFBI-XL-COMBI-esq-2.jpg 771w""]",[],[]
https://pando.es/en/hoods/p-2010/,wall-hoods,P-2010,Maximum versatility,https://pando.es/wp-content/uploads/P2010-iconos-1.jpg,"[""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2010-18-1.jpg 800w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2010-18-2.jpg 800w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2010-18-3.jpg 800w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2010-18-4.jpg 800w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2010-negro-1.jpg 800w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2010-ESQ-1.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2010-ESQ-1-495x400.jpg 495w""]","[{""name"":""Product information"",""url"":""https://pando.es/PDFCAT/P2010-Ficha.pdf""},{""name"":""Installation Manual P-2010"",""url"":""https://pando.es/docs/P2010.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Campanas_INT.pdf""},{""name"":""Archive 3Ds.(rar)"",""url"":""https://pando.es/3ds/P-2010_3Ds.rar""}]","[{""ref."":""9869"",""refUrl"":""https://pando.es/docs/9869.pdf"",""front. (cm)"":""90"",""color / couleur"":""Negro mate / Noir mat / Black matt"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9870"",""refUrl"":""https://pando.es/docs/9870.pdf"",""front. (cm)"":""90"",""color / couleur"":""Negro mate / Noir mat / Black matt"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9871"",""refUrl"":""https://pando.es/docs/9871.pdf"",""front. (cm)"":""90"",""color / couleur"":""Negro mate / Noir mat / Black matt"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9887"",""refUrl"":""https://pando.es/docs/9887.pdf"",""front. (cm)"":""120"",""color / couleur"":""Negro mate / Noir mat / Black matt"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9888"",""refUrl"":""https://pando.es/docs/9888.pdf"",""front. (cm)"":""120"",""color / couleur"":""Negro mate / Noir mat / Black matt"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9889"",""refUrl"":""https://pando.es/docs/9889.pdf"",""front. (cm)"":""120"",""color / couleur"":""Negro mate / Noir mat / Black matt"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9872"",""refUrl"":""https://pando.es/docs/9872.pdf"",""front. (cm)"":""90"",""color / couleur"":""Negro satinado / Noir satiné / Satin black"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9873"",""refUrl"":""https://pando.es/docs/9873.pdf"",""front. (cm)"":""90"",""color / couleur"":""Negro satinado / Noir satiné / Satin black"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9874"",""refUrl"":""https://pando.es/docs/9874.pdf"",""front. (cm)"":""90"",""color / couleur"":""Negro satinado / Noir satiné / Satin black"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9890"",""refUrl"":""https://pando.es/docs/9890.pdf"",""front. (cm)"":""120"",""color / couleur"":""Negro satinado / Noir satiné / Satin black"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9891"",""refUrl"":""https://pando.es/docs/9891.pdf"",""front. (cm)"":""120"",""color / couleur"":""Negro satinado / Noir satiné / Satin black"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9892"",""refUrl"":""https://pando.es/docs/9892.pdf"",""front. (cm)"":""120"",""color / couleur"":""Negro satinado / Noir satiné / Satin black"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9875"",""refUrl"":""https://pando.es/docs/9875.pdf"",""front. (cm)"":""90"",""color / couleur"":""Negro texturado / Noir texturé / Textured black"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9876"",""refUrl"":""https://pando.es/docs/9876.pdf"",""front. (cm)"":""90"",""color / couleur"":""Negro texturado / Noir texturé / Textured black"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9877"",""refUrl"":""https://pando.es/docs/9877.pdf"",""front. (cm)"":""90"",""color / couleur"":""Negro texturado / Noir texturé / Textured black"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9893"",""refUrl"":""https://pando.es/docs/9893.pdf"",""front. (cm)"":""120"",""color / couleur"":""Negro texturado / Noir texturé / Textured black"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9894"",""refUrl"":""https://pando.es/docs/9894.pdf"",""front. (cm)"":""120"",""color / couleur"":""Negro texturado / Noir texturé / Textured black"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9895"",""refUrl"":""https://pando.es/docs/9895.pdf"",""front. (cm)"":""120"",""color / couleur"":""Negro texturado / Noir texturé / Textured black"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9860"",""refUrl"":""https://pando.es/docs/9860.pdf"",""front. (cm)"":""90"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9861"",""refUrl"":""https://pando.es/docs/9861.pdf"",""front. (cm)"":""90"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9862"",""refUrl"":""https://pando.es/docs/9862.pdf"",""front. (cm)"":""90"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9878"",""refUrl"":""https://pando.es/docs/9878.pdf"",""front. (cm)"":""120"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9879"",""refUrl"":""https://pando.es/docs/9879.pdf"",""front. (cm)"":""120"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9880"",""refUrl"":""https://pando.es/docs/9880.pdf"",""front. (cm)"":""120"",""color / couleur"":""Inox / Stainless steel"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9942"",""refUrl"":""https://pando.es/docs/9942.pdf"",""front. (cm)"":""90"",""color / couleur"":""Blanco / Blanc / White"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9943"",""refUrl"":""https://pando.es/docs/9943.pdf"",""front. (cm)"":""90"",""color / couleur"":""Blanco / Blanc / White"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9944"",""refUrl"":""https://pando.es/docs/9944.pdf"",""front. (cm)"":""90"",""color / couleur"":""Blanco / Blanc / White"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9945"",""refUrl"":""https://pando.es/docs/9945.pdf"",""front. (cm)"":""120"",""color / couleur"":""Blanco / Blanc / White"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9946"",""refUrl"":""https://pando.es/docs/9946.pdf"",""front. (cm)"":""120"",""color / couleur"":""Blanco / Blanc / White"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9947"",""refUrl"":""https://pando.es/docs/9947.pdf"",""front. (cm)"":""120"",""color / couleur"":""Blanco / Blanc / White"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9863"",""refUrl"":""https://pando.es/docs/9863.pdf"",""front. (cm)"":""90"",""color / couleur"":""Cobre Luxury / Cuivre Luxe / Luxury Cooper"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9864"",""refUrl"":""https://pando.es/docs/9864.pdf"",""front. (cm)"":""90"",""color / couleur"":""Cobre Luxury / Cuivre Luxe / Luxury Cooper"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9865"",""refUrl"":""https://pando.es/docs/9865.pdf"",""front. (cm)"":""90"",""color / couleur"":""Cobre Luxury / Cuivre Luxe / Luxury Cooper"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9881"",""refUrl"":""https://pando.es/docs/9881.pdf"",""front. (cm)"":""120"",""color / couleur"":""Cobre Luxury / Cuivre Luxe / Luxury Cooper"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9882"",""refUrl"":""https://pando.es/docs/9882.pdf"",""front. (cm)"":""120"",""color / couleur"":""Cobre Luxury / Cuivre Luxe / Luxury Cooper"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9883"",""refUrl"":""https://pando.es/docs/9883.pdf"",""front. (cm)"":""120"",""color / couleur"":""Cobre Luxury / Cuivre Luxe / Luxury Cooper"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9866"",""refUrl"":""https://pando.es/docs/9866.pdf"",""front. (cm)"":""90"",""color / couleur"":""Oro Luxury / Or / Luxury Gold"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9867"",""refUrl"":""https://pando.es/docs/9867.pdf"",""front. (cm)"":""90"",""color / couleur"":""Oro Luxury / Or / Luxury Gold"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9868"",""refUrl"":""https://pando.es/docs/9868.pdf"",""front. (cm)"":""90"",""color / couleur"":""Oro Luxury / Or / Luxury Gold"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9884"",""refUrl"":""https://pando.es/docs/9884.pdf"",""front. (cm)"":""120"",""color / couleur"":""Oro Luxury / Or / Luxury Gold"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9885"",""refUrl"":""https://pando.es/docs/9885.pdf"",""front. (cm)"":""120"",""color / couleur"":""Oro Luxury / Or / Luxury Gold"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9886"",""refUrl"":""https://pando.es/docs/9886.pdf"",""front. (cm)"":""120"",""color / couleur"":""Oro Luxury / Or / Luxury Gold"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""}]"
https://pando.es/en/hoods/p-2000/,wall-hoods,P-2000,Classic hoodwith PRO stainless steel filters,https://pando.es/wp-content/uploads/P2000-iconos-1.jpg,"[""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2000-1-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2000-1-20-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2000-1.jpg 800w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2000-ESQ-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-P2000-ESQ-20-495x400.jpg 495w""]","[{""name"":""Product information"",""url"":""https://pando.es/PDFCAT/P2000-Ficha.pdf""},{""name"":""Installation Manual P-2000"",""url"":""https://pando.es/docs/P2000.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Campanas_INT.pdf""},{""name"":""Archive 3Ds.(rar)"",""url"":""https://pando.es/3ds/P-2000_3Ds.rar""}]","[{""ref."":""9738"",""refUrl"":""https://pando.es/docs/9738.pdf"",""front. (cm)"":""100"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9740"",""refUrl"":""https://pando.es/docs/9740.pdf"",""front. (cm)"":""100"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9739"",""refUrl"":""https://pando.es/docs/9739.pdf"",""front. (cm)"":""120"",""motor"":""Interior/Intérieur V.1050 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9741"",""refUrl"":""https://pando.es/docs/9741.pdf"",""front. (cm)"":""120"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""9742"",""refUrl"":""https://pando.es/docs/9742.pdf"",""front. (cm)"":""150"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150"",""wi-fi"":""""},{""ref."":""10236"",""refUrl"":""https://pando.es/docs/10236.pdf"",""front. (cm)"":""150"",""motor"":""Interior/Intérieur V.2200 eco"",""ø tubo mm"":""200"",""wi-fi"":""""}]"
https://pando.es/en/placa-de-induccion-60-ref-pi3110-beveled-glass/,induction-hobs,Induction hob 60. Ref. PI3110. Beveled Glass,,https://pando.es/wp-content/uploads/GAMA-TOP.jpg,"[""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3110-23-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-PI3110-23.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-TOP1-esq-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-Placa-induccion-TOP1-esq.jpg 950w""]","[{""name"":""Catalog information"",""url"":""https://pando.es/PDFCAT/PI3110-PI3111.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/PI3110.pdf""},{""name"":""Product Sheet"",""url"":""https://pando.es/docs/PI3110_FT.pdf""}]",[]
https://pando.es/en/hoods/i-826/,island-hoods,I-826 Island,Black glass front with touch control,https://pando.es/wp-content/uploads/I826-iconos-1.jpg,"[""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-I826-1-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-I826-1-20-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-I826-2-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-I826-2-20-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-I826-3-20.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalles-I826-3-20-495x400.jpg 495w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalle-I826-esq.jpg 950w"",""https://pando.es/wp-content/uploads/Pando-campana-extractora-detalle-I826-esq-495x400.jpg 495w""]","[{""name"":""Product information"",""url"":""https://pando.es/PDFCAT/I826-Ficha.pdf""},{""name"":""Installation Manual I-826"",""url"":""https://pando.es/docs/I826.pdf""},{""name"":""User and installation Manual Pando"",""url"":""https://pando.es/docs/Pando_Campanas_INT.pdf""},{""name"":""Archive 3Ds.(rar)"",""url"":""https://pando.es/3ds/I-826_3Ds.rar""}]","[{""ref."":""9474"",""refUrl"":""https://pando.es/docs/9474.pdf"",""front. (cm)"":""90"",""motor"":""Interior/Intérieur V.850"",""ø tubo mm"":""150""},{""ref."":""9475"",""refUrl"":""https://pando.es/docs/9475.pdf"",""front. (cm)"":""90"",""motor"":""Interior/Intérieur V.1250 eco"",""ø tubo mm"":""150""}]"
